Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.08,0.15,0.15,0.16,0.21,10,0.00,0.00
1,16,100,0.15,0.28,0.28,0.28,0.28,100,0.00,0.00
1,16,1000,0.04,0.08,0.11,0.15,0.15,1000,0.01,0.01
1,16,5000,0.04,0.14,0.20,0.40,0.40,4999,0.07,0.07
1,16,10000,0.04,0.17,0.20,0.31,0.31,9994,0.15,0.15
1,16,50000,0.07,0.30,0.31,0.43,0.57,49872,0.76,0.76
1,16,100000,0.08,0.29,0.32,0.44,0.51,99470,1.51,1.51
1,16,250000,0.18,0.59,0.68,0.83,4.95,246796,3.76,3.76
1,16,500000,0.18,0.89,0.99,1.47,21.17,486867,7.42,7.42
2,16,10,0.08,0.10,0.11,0.13,0.14,10,0.00,0.00
2,16,100,0.07,0.09,0.09,0.10,0.10,100,0.00,0.00
2,16,1000,0.06,0.08,0.13,0.14,0.20,1000,0.01,0.01
2,16,5000,0.06,0.13,0.14,0.26,0.34,4999,0.07,0.07
2,16,10000,0.06,0.14,0.20,0.33,0.39,9995,0.15,0.15
2,16,50000,0.07,0.26,0.39,0.45,0.46,49871,0.76,0.76
2,16,100000,0.12,0.32,0.44,0.46,0.60,99474,1.51,1.51
2,16,250000,0.09,0.63,0.75,0.92,5.01,246717,3.76,3.76
2,16,500000,0.38,0.93,1.06,1.66,21.64,486732,7.42,7.42
3,16,10,0.07,0.08,0.09,0.10,0.12,10,0.00,0.00
3,16,100,0.06,0.06,0.07,0.07,0.08,100,0.00,0.00
3,16,1000,0.05,0.07,0.12,0.14,0.14,1000,0.01,0.01
3,16,5000,0.06,0.13,0.14,0.27,0.39,4999,0.07,0.07
3,16,10000,0.06,0.33,0.34,0.34,0.35,9995,0.15,0.15
3,16,50000,0.07,0.20,0.22,0.24,0.28,49870,0.76,0.76
3,16,100000,0.12,0.29,0.32,0.36,0.52,99483,1.51,1.51
3,16,250000,0.20,0.47,0.52,0.59,5.58,246644,3.76,3.76
3,16,500000,0.23,0.88,1.05,1.67,21.33,486793,7.42,7.42
1,64,10,0.08,0.15,0.15,0.16,0.17,10,0.00,0.00
1,64,100,0.05,0.14,0.15,0.15,0.15,100,0.00,0.00
1,64,1000,0.04,0.08,0.15,0.21,0.34,1000,0.06,0.06
1,64,5000,0.04,0.14,0.15,0.22,0.40,4999,0.30,0.30
1,64,10000,0.04,0.14,0.14,0.21,0.39,9995,0.61,0.61
1,64,50000,0.07,0.40,0.41,0.66,0.67,49874,3.04,3.04
1,64,100000,0.12,0.33,0.35,0.39,0.57,99483,6.07,6.07
1,64,250000,0.15,0.49,0.60,0.69,4.72,246766,15.06,15.06
1,64,500000,0.30,0.99,1.11,1.75,21.68,486746,29.70,29.70
2,64,10,0.07,0.08,0.08,0.10,0.11,10,0.00,0.00
2,64,100,0.07,0.07,0.07,0.08,0.09,100,0.00,0.00
2,64,1000,0.06,0.08,0.14,0.33,0.34,1000,0.06,0.06
2,64,5000,0.06,0.14,0.20,0.26,0.26,4998,0.30,0.30
2,64,10000,0.06,0.33,0.34,0.34,0.36,9995,0.61,0.61
2,64,50000,0.07,0.26,0.38,0.40,0.46,49866,3.04,3.04
2,64,100000,0.12,0.33,0.46,0.58,0.73,99466,6.07,6.07
2,64,250000,0.17,0.54,0.61,0.72,5.61,246690,15.05,15.05
2,64,500000,0.10,0.92,1.07,1.79,21.85,486624,29.70,29.70
3,64,10,0.14,0.17,0.28,0.28,0.29,10,0.00,0.00
3,64,100,0.06,0.08,0.08,0.08,0.14,100,0.00,0.00
3,64,1000,0.05,0.18,0.31,0.32,0.33,1000,0.06,0.06
3,64,5000,0.06,0.32,0.33,0.39,0.40,4998,0.30,0.30
3,64,10000,0.06,0.31,0.31,0.32,0.38,9994,0.60,0.60
3,64,50000,0.07,0.27,0.39,0.45,0.47,49868,3.04,3.04
3,64,100000,0.06,0.34,0.39,0.44,0.62,99476,6.07,6.07
3,64,250000,0.07,0.66,0.78,0.88,5.02,246782,15.06,15.06
3,64,500000,0.20,0.89,1.01,1.78,21.96,486788,29.71,29.70
1,256,10,0.08,0.15,0.27,0.28,0.29,10,0.00,0.00
1,256,100,0.08,0.14,0.15,0.15,0.16,100,0.02,0.02
1,256,1000,0.04,0.12,0.30,0.31,0.31,1000,0.24,0.24
1,256,5000,0.04,0.18,0.30,0.31,0.31,4998,1.22,1.22
1,256,10000,0.04,0.20,0.33,0.40,0.41,9995,2.44,2.43
1,256,50000,0.07,0.30,0.33,0.57,0.64,49867,12.17,12.17
1,256,100000,0.14,0.33,0.37,0.46,1.03,99474,24.28,24.28
1,256,250000,0.13,0.81,0.88,0.96,6.05,246645,60.21,60.21
2,256,10,0.07,0.08,0.08,0.10,0.12,10,0.00,0.00
2,256,100,0.14,0.27,0.28,0.28,0.28,100,0.02,0.02
2,256,1000,0.06,0.08,0.13,0.14,0.32,1000,0.24,0.24
2,256,5000,0.06,0.14,0.19,0.39,0.39,4999,1.22,1.22
2,256,10000,0.06,0.18,0.30,0.32,0.33,9995,2.44,2.44
2,256,50000,0.07,0.25,0.29,0.38,0.47,49871,12.17,12.17
2,256,100000,0.15,0.44,0.54,0.62,1.08,99498,24.29,24.29
2,256,250000,0.17,0.60,0.67,0.81,5.96,246638,60.21,60.21
3,256,10,0.07,0.14,0.20,0.20,0.21,10,0.00,0.00
3,256,100,0.06,0.08,0.08,0.09,0.14,100,0.02,0.02
3,256,1000,0.06,0.07,0.11,0.13,0.13,1000,0.24,0.24
3,256,5000,0.06,0.13,0.14,0.20,0.26,4998,1.22,1.22
3,256,10000,0.06,0.20,0.20,0.25,0.26,9995,2.44,2.43
3,256,50000,0.07,0.40,0.42,0.46,0.60,49872,12.17,12.17
3,256,100000,0.12,0.34,0.37,0.57,1.02,99465,24.28,24.28
