Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.17,0.20,0.20,0.21,0.23,10,0.00,0.00
1,16,100,0.09,0.12,0.13,0.15,0.16,100,0.00,0.00
1,16,1000,0.08,0.10,0.11,0.13,0.14,1000,0.01,0.01
1,16,5000,0.08,0.12,0.13,0.17,0.18,4998,0.07,0.07
1,16,10000,0.07,0.12,0.14,0.17,0.18,9993,0.15,0.15
1,16,50000,0.08,0.18,0.23,0.41,0.48,49800,0.75,0.75
1,16,100000,0.08,0.25,0.34,1.24,1.60,99251,1.51,1.51
1,16,250000,0.08,0.59,1.29,50.52,87.13,244355,3.72,3.72
1,16,500000,0.07,0.20,2.36,25.99,56.18,481308,7.34,7.34
2,16,10,0.11,0.20,0.21,0.22,0.23,10,0.00,0.00
2,16,100,0.09,0.12,0.15,0.16,0.17,100,0.00,0.00
2,16,1000,0.08,0.09,0.10,0.13,0.14,1000,0.01,0.01
2,16,5000,0.07,0.13,0.14,0.17,0.18,4998,0.07,0.07
2,16,10000,0.07,0.14,0.16,0.17,0.18,9992,0.15,0.15
2,16,50000,0.09,0.17,0.19,0.20,0.37,49809,0.76,0.76
2,16,100000,0.11,0.23,0.28,0.33,0.63,99223,1.51,1.51
2,16,250000,0.08,0.44,0.89,18.60,77.51,242965,3.70,3.70
2,16,500000,0.08,2.72,3.69,21.86,136.47,481998,7.35,7.35
3,16,10,0.12,0.21,0.22,0.23,0.24,10,0.00,0.00
3,16,100,0.09,0.11,0.12,0.13,0.15,100,0.00,0.00
3,16,1000,0.08,0.12,0.13,0.16,0.17,1000,0.01,0.01
3,16,5000,0.07,0.13,0.16,0.20,0.21,4998,0.07,0.07
3,16,10000,0.07,0.15,0.16,0.20,0.21,9993,0.15,0.15
3,16,50000,0.08,0.18,0.21,0.47,0.61,49811,0.76,0.76
3,16,100000,0.08,0.25,0.34,1.40,1.91,99250,1.51,1.51
3,16,250000,0.09,0.54,0.68,0.85,11.15,245204,3.74,3.74
3,16,500000,0.08,3.07,4.54,10.46,33.22,482141,7.35,7.35
1,64,10,0.12,0.20,0.21,0.23,0.24,10,0.00,0.00
1,64,100,0.10,0.12,0.12,0.14,0.15,100,0.00,0.00
1,64,1000,0.08,0.10,0.13,0.14,0.17,1000,0.06,0.06
1,64,5000,0.07,0.13,0.16,0.17,0.21,4998,0.30,0.30
1,64,10000,0.07,0.15,0.16,0.19,0.20,9993,0.60,0.60
1,64,50000,0.08,0.18,0.23,0.45,0.54,49801,3.03,3.03
1,64,100000,0.11,0.24,0.29,0.38,1.02,99234,6.05,6.05
1,64,250000,0.08,0.56,0.90,36.17,78.43,244806,14.94,14.94
1,64,500000,0.07,0.14,0.16,0.50,32.31,194643,11.88,11.87
2,64,10,0.13,0.19,0.20,0.21,0.23,10,0.00,0.00
2,64,100,0.10,0.12,0.13,0.14,0.16,100,0.00,0.00
2,64,1000,0.08,0.10,0.13,0.14,0.14,1000,0.06,0.06
2,64,5000,0.08,0.12,0.16,0.20,0.20,4998,0.30,0.30
2,64,10000,0.08,0.14,0.15,0.20,0.21,9993,0.60,0.60
2,64,50000,0.08,0.18,0.26,0.49,0.57,49804,3.03,3.03
2,64,100000,0.09,0.25,0.33,0.73,1.11,99208,6.05,6.05
2,64,250000,0.07,0.51,0.99,33.99,79.61,244091,14.89,14.89
2,64,500000,0.08,0.14,0.17,3.36,46.24,205472,12.54,12.54
3,64,10,0.12,0.20,0.21,0.22,0.24,10,0.00,0.00
3,64,100,0.09,0.14,0.15,0.16,0.17,100,0.00,0.00
3,64,1000,0.08,0.10,0.12,0.13,0.14,1000,0.06,0.06
3,64,5000,0.08,0.12,0.14,0.17,0.20,4998,0.30,0.30
3,64,10000,0.08,0.16,0.17,0.20,0.21,9993,0.60,0.60
3,64,50000,0.08,0.18,0.24,0.49,0.58,49806,3.03,3.03
3,64,100000,0.08,0.30,0.44,1.36,1.66,99180,6.05,6.05
3,64,250000,0.09,0.55,0.70,0.90,12.15,245113,14.96,14.95
3,64,500000,0.07,0.14,0.17,2.64,47.33,200396,12.23,12.23
1,256,10,0.12,0.20,0.21,0.23,0.24,10,0.00,0.00
1,256,100,0.10,0.12,0.13,0.14,0.16,100,0.02,0.02
1,256,1000,0.08,0.12,0.13,0.16,0.17,1000,0.24,0.24
1,256,5000,0.08,0.12,0.13,0.16,0.18,4998,1.22,1.22
1,256,10000,0.08,0.14,0.16,0.19,0.21,9993,2.43,2.43
1,256,50000,0.09,0.20,0.25,0.49,0.61,49809,12.16,12.16
1,256,100000,0.08,0.30,0.38,1.38,1.77,99217,24.22,24.22
1,256,250000,0.07,0.19,1.04,32.29,71.01,244511,59.69,59.69
2,256,10,0.12,0.19,0.20,0.22,0.23,10,0.00,0.00
2,256,100,0.09,0.12,0.12,0.14,0.16,100,0.02,0.02
2,256,1000,0.08,0.12,0.13,0.16,0.17,1000,0.24,0.24
2,256,5000,0.08,0.14,0.16,0.20,0.20,4998,1.22,1.22
2,256,10000,0.08,0.15,0.16,0.19,0.22,9993,2.43,2.43
2,256,50000,0.08,0.19,0.23,0.38,0.51,49806,12.15,12.15
2,256,100000,0.08,0.28,0.35,0.80,2.04,99230,24.22,24.22
2,256,250000,0.08,0.74,1.28,38.34,79.94,245111,59.84,59.77
3,256,10,0.13,0.20,0.21,0.23,0.25,10,0.00,0.00
3,256,100,0.10,0.12,0.13,0.14,0.17,100,0.02,0.02
3,256,1000,0.08,0.12,0.12,0.13,0.16,1000,0.24,0.24
3,256,5000,0.08,0.14,0.16,0.17,0.19,4998,1.22,1.22
3,256,10000,0.09,0.15,0.18,0.19,0.23,9993,2.43,2.43
3,256,50000,0.09,0.19,0.23,0.42,0.51,49801,12.15,12.15
3,256,100000,0.09,0.29,0.35,1.15,1.59,99252,24.23,24.23
3,256,250000,0.07,0.14,0.18,1.30,16.48,225956,55.16,55.16
1,512,10,0.12,0.22,0.23,0.24,0.26,10,0.00,0.00
1,512,100,0.10,0.12,0.13,0.15,0.17,100,0.04,0.04
1,512,1000,0.08,0.10,0.11,0.13,0.15,1000,0.48,0.48
1,512,5000,0.08,0.12,0.15,0.20,0.21,4998,2.44,2.44
1,512,10000,0.08,0.15,0.17,0.20,0.34,9993,4.87,4.87
1,512,50000,0.09,0.25,0.31,0.48,0.62,49800,24.31,24.31
1,512,100000,0.08,0.33,0.39,1.08,2.52,99236,48.45,48.45
2,512,10,0.14,0.20,0.21,0.23,0.25,10,0.00,0.00
2,512,100,0.10,0.12,0.13,0.15,0.17,100,0.04,0.04
2,512,1000,0.08,0.10,0.12,0.14,0.15,1000,0.48,0.48
2,512,5000,0.08,0.12,0.15,0.19,0.21,4998,2.44,2.44
2,512,10000,0.08,0.15,0.16,0.19,0.32,9993,4.87,4.87
2,512,50000,0.08,0.22,0.26,0.54,0.77,49812,24.32,24.32
2,512,100000,0.09,0.39,0.54,1.48,1.89,99192,48.43,48.42
3,512,10,0.12,0.21,0.22,0.24,0.25,10,0.00,0.00
3,512,100,0.10,0.12,0.13,0.16,0.18,100,0.04,0.04
3,512,1000,0.08,0.12,0.12,0.13,0.17,1000,0.48,0.48
3,512,5000,0.08,0.14,0.16,0.18,0.21,4998,2.44,2.44
3,512,10000,0.08,0.14,0.16,0.19,0.32,9993,4.87,4.87
3,512,50000,0.09,0.22,0.28,0.47,0.57,49805,24.31,24.31
3,512,100000,0.08,0.37,0.60,1.41,1.62,99222,48.44,48.44
1,1024,10,0.13,0.21,0.22,0.25,0.26,10,0.00,0.00
1,1024,100,0.10,0.12,0.14,0.15,0.18,100,0.09,0.09
1,1024,1000,0.08,0.10,0.11,0.14,0.17,1000,0.97,0.97
1,1024,5000,0.08,0.14,0.16,0.19,0.30,4998,4.88,4.88
1,1024,10000,0.08,0.16,0.18,0.23,0.37,9993,9.75,9.75
1,1024,50000,0.11,0.28,0.33,0.50,1.09,49809,48.64,48.64
2,1024,10,0.13,0.21,0.22,0.25,0.27,10,0.00,0.00
2,1024,100,0.10,0.12,0.13,0.15,0.17,100,0.09,0.09
2,1024,1000,0.08,0.10,0.12,0.14,0.18,1000,0.97,0.97
2,1024,5000,0.08,0.14,0.16,0.20,0.33,4998,4.88,4.88
2,1024,10000,0.07,0.17,0.19,0.23,0.37,9993,9.75,9.75
2,1024,50000,0.10,0.30,0.34,0.52,1.10,49806,48.63,48.63
3,1024,10,0.12,0.25,0.26,0.28,0.30,10,0.00,0.00
3,1024,100,0.10,0.12,0.14,0.16,0.19,100,0.09,0.09
3,1024,1000,0.09,0.12,0.12,0.14,0.17,1000,0.97,0.97
3,1024,5000,0.08,0.14,0.16,0.20,0.33,4998,4.88,4.88
3,1024,10000,0.08,0.16,0.19,0.23,0.37,9993,9.75,9.75
3,1024,50000,0.09,0.28,0.35,0.58,0.99,49810,48.64,48.64
1,4096,10,0.16,0.26,0.27,0.30,0.32,10,0.03,0.03
1,4096,100,0.11,0.14,0.15,0.18,0.21,100,0.39,0.39
1,4096,1000,0.09,0.13,0.14,0.16,0.21,1000,3.90,3.90
1,4096,5000,0.09,0.19,0.22,0.28,0.41,4998,19.52,19.52
1,4096,10000,0.10,0.28,0.31,0.41,0.53,9993,39.03,39.03
2,4096,10,0.15,0.28,0.29,0.31,0.33,10,0.03,0.03
2,4096,100,0.11,0.14,0.15,0.18,0.20,100,0.39,0.39
2,4096,1000,0.09,0.13,0.15,0.17,0.26,1000,3.90,3.90
2,4096,5000,0.09,0.22,0.25,0.30,0.44,4998,19.52,19.52
2,4096,10000,0.10,0.28,0.31,0.40,0.52,9993,39.03,39.03
3,4096,10,0.15,0.25,0.26,0.29,0.32,10,0.03,0.03
3,4096,100,0.11,0.14,0.15,0.18,0.21,100,0.39,0.39
3,4096,1000,0.09,0.12,0.13,0.17,0.32,1000,3.90,3.90
3,4096,5000,0.09,0.20,0.23,0.28,0.43,4998,19.52,19.52
3,4096,10000,0.10,0.26,0.30,0.39,0.51,9993,39.03,39.03
1,16384,10,0.27,0.32,0.33,0.36,0.55,10,0.15,0.15
1,16384,100,0.16,0.23,0.24,0.28,0.44,100,1.56,1.56
1,16384,1000,0.13,0.21,0.23,0.29,0.42,1000,15.62,15.62
1,16384,5000,0.17,0.41,0.46,0.57,2.09,4998,78.09,78.09
2,16384,10,0.26,0.30,0.33,0.36,0.52,10,0.15,0.15
2,16384,100,0.16,0.22,0.24,0.27,0.42,100,1.56,1.56
2,16384,1000,0.13,0.23,0.26,0.31,0.44,1000,15.62,15.62
2,16384,5000,0.16,0.42,0.46,0.58,2.12,4998,78.09,78.09
3,16384,10,0.26,0.31,0.34,0.37,0.38,10,0.15,0.15
3,16384,100,0.16,0.23,0.25,0.31,0.46,100,1.56,1.56
3,16384,1000,0.14,0.21,0.25,0.31,0.43,1000,15.62,15.62
3,16384,5000,0.17,0.41,0.45,0.56,2.06,4998,78.09,78.09
1,65536,10,0.36,0.44,0.47,0.57,0.78,10,0.62,0.62
1,65536,100,0.28,0.39,0.41,0.46,0.66,100,6.25,6.25
1,65536,1000,0.27,0.39,0.41,0.54,1.16,1000,62.50,62.50
2,65536,10,0.38,0.46,0.49,0.56,0.70,10,0.62,0.62
2,65536,100,0.27,0.38,0.41,0.47,0.59,100,6.25,6.25
2,65536,1000,0.25,0.39,0.42,0.50,1.19,1000,62.50,62.50
3,65536,10,0.39,0.45,0.49,0.56,0.71,10,0.62,0.62
3,65536,100,0.25,0.34,0.36,0.42,0.58,100,6.25,6.25
3,65536,1000,0.26,0.40,0.42,0.51,1.15,1000,62.50,62.50
