Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.12,0.13,0.14,0.15,0.17,10,0.00,0.00
1,16,100,0.11,0.12,0.12,0.13,0.14,100,0.00,0.00
1,16,1000,0.10,0.12,0.14,0.18,0.24,1000,0.01,0.01
1,16,5000,0.10,0.21,0.21,0.41,0.42,4998,0.07,0.07
1,16,10000,0.10,0.25,0.36,0.37,0.38,9994,0.15,0.15
1,16,50000,0.11,0.37,0.39,0.46,0.59,49868,0.76,0.76
1,16,100000,0.12,0.46,0.56,0.62,0.77,99473,1.51,1.51
1,16,250000,0.17,0.81,0.94,1.22,5.07,246729,3.76,3.76
1,16,500000,0.76,53.31,58.30,64.59,67.91,486838,7.42,7.40
2,16,10,0.12,0.13,0.14,0.15,0.19,10,0.00,0.00
2,16,100,0.11,0.17,0.24,0.25,0.38,100,0.00,0.00
2,16,1000,0.10,0.21,0.34,0.34,0.35,1000,0.01,0.01
2,16,5000,0.10,0.23,0.24,0.37,0.38,4998,0.07,0.07
2,16,10000,0.10,0.24,0.37,0.38,0.39,9994,0.15,0.15
2,16,50000,0.10,0.37,0.38,0.43,0.52,49867,0.76,0.76
2,16,100000,0.12,0.59,0.61,0.64,0.82,99468,1.51,1.51
2,16,250000,0.24,0.76,0.86,1.17,4.76,246792,3.76,3.76
2,16,500000,0.66,44.41,48.77,62.45,71.32,483966,7.38,7.36
3,16,10,0.12,0.15,0.16,0.28,0.28,10,0.00,0.00
3,16,100,0.10,0.11,0.12,0.12,0.14,100,0.00,0.00
3,16,1000,0.10,0.23,0.24,0.37,0.37,1000,0.01,0.01
3,16,5000,0.11,0.24,0.37,0.38,0.38,4998,0.07,0.07
3,16,10000,0.10,0.35,0.36,0.37,0.38,9994,0.15,0.15
3,16,50000,0.10,0.35,0.36,0.38,0.57,49865,0.76,0.76
3,16,100000,0.12,0.49,0.54,0.59,0.77,99481,1.51,1.51
3,16,250000,0.18,0.83,1.03,1.24,5.06,246827,3.76,3.76
3,16,500000,1.01,35.41,38.89,44.30,51.72,472964,7.21,7.20
1,64,10,0.14,0.28,0.28,0.29,0.30,10,0.00,0.00
1,64,100,0.14,0.27,0.28,0.28,0.29,100,0.00,0.00
1,64,1000,0.11,0.12,0.14,0.18,0.24,1000,0.06,0.06
1,64,5000,0.10,0.21,0.34,0.41,0.41,4998,0.30,0.30
1,64,10000,0.10,0.34,0.41,0.42,0.42,9994,0.60,0.60
1,64,50000,0.11,0.37,0.39,0.45,0.52,49870,3.04,3.04
1,64,100000,0.12,0.58,0.61,0.67,0.90,99469,6.07,6.07
1,64,250000,0.14,0.88,1.00,1.27,5.49,246790,15.06,15.06
1,64,500000,0.38,23.99,28.51,32.57,39.23,477869,29.16,29.13
2,64,10,0.12,0.14,0.15,0.16,0.17,10,0.00,0.00
2,64,100,0.27,0.28,0.28,0.28,0.28,100,0.00,0.00
