Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.14,0.28,0.28,0.28,0.29,10,0.00,0.00
1,16,100,0.08,0.28,0.28,0.28,0.28,100,0.00,0.00
1,16,1000,0.04,0.06,0.07,0.12,0.18,1000,0.01,0.01
1,16,5000,0.04,0.11,0.12,0.18,0.31,4999,0.07,0.07
1,16,10000,0.04,0.15,0.15,0.16,0.17,9995,0.15,0.15
1,16,50000,0.06,0.21,0.22,0.23,0.27,49872,0.76,0.76
1,16,100000,0.11,0.46,0.47,0.48,0.77,99451,1.51,1.51
1,16,250000,0.15,0.60,0.65,0.70,5.12,246656,3.76,3.76
1,16,500000,0.12,0.92,1.03,2.38,21.61,486608,7.42,7.42
2,16,10,0.28,0.28,0.28,0.29,0.32,10,0.00,0.00
2,16,100,0.05,0.12,0.31,0.32,0.32,100,0.00,0.00
2,16,1000,0.07,0.08,0.08,0.09,0.09,1000,0.01,0.01
2,16,5000,0.07,0.15,0.33,0.34,0.40,4998,0.07,0.07
2,16,10000,0.04,0.17,0.18,0.31,0.31,9994,0.15,0.15
2,16,50000,0.06,0.22,0.23,0.24,0.27,49869,0.76,0.76
2,16,100000,0.10,0.33,0.35,0.38,0.61,99480,1.51,1.51
2,16,250000,0.10,0.56,0.59,0.68,5.35,246615,3.76,3.76
2,16,500000,0.09,0.93,1.05,1.85,21.76,486577,7.42,7.42
3,16,10,0.07,0.08,0.10,0.13,0.15,10,0.00,0.00
3,16,100,0.05,0.06,0.07,0.07,0.09,100,0.00,0.00
3,16,1000,0.04,0.08,0.09,0.15,0.15,1000,0.01,0.01
3,16,5000,0.04,0.17,0.30,0.31,0.32,4998,0.07,0.07
3,16,10000,0.05,0.14,0.15,0.21,0.21,9995,0.15,0.15
3,16,50000,0.06,0.22,0.23,0.25,0.28,49873,0.76,0.76
3,16,100000,0.12,0.46,0.47,0.48,0.67,99452,1.51,1.51
3,16,250000,0.09,0.57,0.63,0.68,5.25,246657,3.76,3.76
3,16,500000,0.12,0.93,1.06,1.83,21.55,486603,7.42,7.42
