Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.07,0.08,0.08,0.09,0.11,10,0.00,0.00
1,16,100,0.06,0.07,0.07,0.08,0.09,100,0.00,0.00
1,16,1000,0.07,0.08,0.09,0.34,0.34,1000,0.01,0.01
1,16,5000,0.06,0.19,0.25,0.32,0.33,4999,0.07,0.07
1,16,10000,0.06,0.25,0.31,0.32,0.33,9995,0.15,0.15
1,16,50000,0.07,0.22,0.29,0.42,0.44,49872,0.76,0.76
1,16,100000,0.12,0.30,0.32,0.36,0.54,99481,1.51,1.51
1,16,250000,0.21,0.48,0.51,0.58,5.46,246618,3.76,3.76
1,16,500000,0.15,0.97,1.07,2.44,21.27,486934,7.43,7.42
2,16,10,0.13,0.14,0.20,0.20,0.21,10,0.00,0.00
2,16,100,0.06,0.08,0.08,0.09,0.09,100,0.00,0.00
2,16,1000,0.07,0.08,0.08,0.09,0.21,1000,0.01,0.01
2,16,5000,0.06,0.32,0.33,0.34,0.41,4998,0.07,0.07
2,16,10000,0.07,0.22,0.34,0.40,0.41,9994,0.15,0.15
2,16,50000,0.07,0.31,0.32,0.33,0.44,49859,0.76,0.76
2,16,100000,0.09,0.51,0.52,0.55,0.74,99472,1.51,1.51
2,16,250000,0.16,0.50,0.54,0.69,5.31,246668,3.76,3.76
2,16,500000,0.21,0.96,1.07,2.17,21.29,486846,7.42,7.42
3,16,10,0.20,0.32,0.33,0.34,0.34,10,0.00,0.00
3,16,100,0.13,0.28,0.28,0.28,0.28,100,0.00,0.00
3,16,1000,0.06,0.08,0.15,0.32,0.34,1000,0.01,0.01
3,16,5000,0.06,0.19,0.32,0.32,0.33,4999,0.07,0.07
3,16,10000,0.06,0.19,0.25,0.32,0.33,9994,0.15,0.15
3,16,50000,0.06,0.22,0.31,0.41,0.43,49867,0.76,0.76
3,16,100000,0.08,0.28,0.30,0.49,0.56,99478,1.51,1.51
3,16,250000,0.14,0.48,0.56,0.63,5.53,246688,3.76,3.76
3,16,500000,0.19,0.81,0.94,1.98,21.43,486676,7.42,7.42
1,64,10,0.07,0.08,0.08,0.09,0.10,10,0.00,0.00
1,64,100,0.07,0.07,0.08,0.08,0.09,100,0.00,0.00
1,64,1000,0.06,0.08,0.13,0.15,0.19,1000,0.06,0.06
1,64,5000,0.06,0.14,0.21,0.38,0.39,4999,0.30,0.30
1,64,10000,0.06,0.14,0.20,0.22,0.33,9995,0.61,0.61
1,64,50000,0.07,0.22,0.23,0.28,0.39,49868,3.04,3.04
1,64,100000,0.11,0.43,0.47,0.48,0.71,99479,6.07,6.07
1,64,250000,0.18,0.49,0.57,0.63,5.16,246681,15.05,15.05
1,64,500000,0.10,0.80,0.90,2.47,22.27,486569,29.69,29.69
2,64,10,0.07,0.08,0.08,0.09,0.11,10,0.00,0.00
2,64,100,0.09,0.28,0.28,0.28,0.29,100,0.00,0.00
2,64,1000,0.06,0.07,0.32,0.33,0.39,1000,0.06,0.06
2,64,5000,0.06,0.20,0.32,0.38,0.45,4998,0.30,0.30
2,64,10000,0.06,0.15,0.21,0.28,0.40,9994,0.60,0.60
2,64,50000,0.07,0.31,0.32,0.33,0.51,49861,3.04,3.04
2,64,100000,0.13,0.31,0.38,0.51,0.61,99484,6.07,6.07
2,64,250000,0.14,0.53,0.61,0.81,5.12,246677,15.05,15.05
2,64,500000,0.19,0.87,0.99,2.55,21.39,486685,29.70,29.70
3,64,10,0.07,0.08,0.08,0.09,0.11,10,0.00,0.00
3,64,100,0.10,0.27,0.28,0.28,0.28,100,0.00,0.00
3,64,1000,0.06,0.08,0.21,0.34,0.34,1000,0.06,0.06
3,64,5000,0.07,0.27,0.34,0.40,0.41,4998,0.30,0.30
3,64,10000,0.06,0.15,0.21,0.40,0.41,9995,0.61,0.61
3,64,50000,0.07,0.30,0.31,0.33,0.49,49869,3.04,3.04
3,64,100000,0.12,0.32,0.43,0.46,0.64,99476,6.07,6.07
3,64,250000,0.10,0.50,0.61,0.75,4.93,246722,15.05,15.05
3,64,500000,0.20,0.80,0.92,2.60,21.89,486608,29.70,29.69
1,256,10,0.07,0.08,0.09,0.09,0.11,10,0.00,0.00
1,256,100,0.07,0.07,0.07,0.08,0.09,100,0.02,0.02
1,256,1000,0.06,0.09,0.13,0.14,0.19,1000,0.24,0.24
1,256,5000,0.06,0.14,0.20,0.33,0.34,4998,1.22,1.22
1,256,10000,0.06,0.14,0.19,0.20,0.21,9995,2.44,2.44
1,256,50000,0.08,0.47,0.49,0.68,0.72,49866,12.17,12.17
1,256,100000,0.14,0.57,0.59,0.77,1.55,99479,24.28,24.28
1,256,250000,0.18,0.65,0.73,0.96,5.68,246679,60.22,60.22
2,256,10,0.13,0.33,0.33,0.34,0.35,10,0.00,0.00
2,256,100,0.06,0.07,0.07,0.08,0.09,100,0.02,0.02
2,256,1000,0.06,0.07,0.08,0.14,0.25,1000,0.24,0.24
2,256,5000,0.06,0.13,0.14,0.21,0.34,4999,1.22,1.22
2,256,10000,0.06,0.31,0.32,0.33,0.34,9994,2.43,2.43
2,256,50000,0.07,0.32,0.32,0.50,0.54,49860,12.17,12.17
2,256,100000,0.10,0.54,0.56,0.74,1.17,99456,24.28,24.28
2,256,250000,0.09,0.62,0.70,1.00,5.90,246681,60.22,60.22
3,256,10,0.07,0.09,0.09,0.10,0.12,10,0.00,0.00
3,256,100,0.07,0.07,0.07,0.08,0.09,100,0.02,0.02
3,256,1000,0.06,0.08,0.13,0.21,0.34,1000,0.24,0.24
3,256,5000,0.06,0.15,0.40,0.40,0.41,4999,1.22,1.22
3,256,10000,0.06,0.32,0.39,0.58,0.59,9994,2.43,2.43
3,256,50000,0.07,0.43,0.64,0.67,0.74,49878,12.17,12.17
3,256,100000,0.14,0.54,0.55,0.59,1.40,99430,24.27,24.27
3,256,250000,0.07,0.61,0.66,0.95,6.04,246631,60.21,60.20
1,512,10,0.28,0.28,0.28,0.29,0.30,10,0.00,0.00
1,512,100,0.10,0.28,0.28,0.28,0.29,100,0.04,0.04
1,512,1000,0.06,0.13,0.20,0.33,0.34,1000,0.48,0.48
1,512,5000,0.06,0.19,0.25,0.32,0.34,4999,2.44,2.44
1,512,10000,0.06,0.20,0.21,0.27,0.40,9994,4.87,4.87
1,512,50000,0.09,0.32,0.34,0.52,0.56,49860,24.34,24.34
1,512,100000,0.10,0.39,0.49,0.54,2.06,99479,48.57,48.56
2,512,10,0.08,0.08,0.09,0.10,0.14,10,0.00,0.00
2,512,100,0.07,0.08,0.13,0.14,0.14,100,0.04,0.04
2,512,1000,0.06,0.07,0.12,0.13,0.19,1000,0.48,0.48
2,512,5000,0.07,0.15,0.20,0.40,0.41,4998,2.44,2.44
2,512,10000,0.06,0.32,0.32,0.33,0.44,9995,4.88,4.87
2,512,50000,0.09,0.39,0.41,0.46,0.62,49869,24.35,24.34
2,512,100000,0.16,0.35,0.40,0.57,2.14,99473,48.57,48.57
3,512,10,0.07,0.08,0.08,0.09,0.10,10,0.00,0.00
3,512,100,0.07,0.07,0.07,0.08,0.09,100,0.04,0.04
3,512,1000,0.06,0.08,0.14,0.34,0.34,1000,0.48,0.48
3,512,5000,0.06,0.20,0.21,0.21,0.23,4999,2.44,2.44
3,512,10000,0.06,0.20,0.21,0.27,0.33,9995,4.88,4.88
3,512,50000,0.09,0.32,0.33,0.39,0.54,49869,24.35,24.35
3,512,100000,0.11,0.60,0.70,0.81,2.27,99496,48.58,48.57
1,1024,10,0.15,0.28,0.28,0.29,0.29,10,0.00,0.00
1,1024,100,0.07,0.07,0.08,0.08,0.10,100,0.09,0.09
1,1024,1000,0.06,0.09,0.09,0.34,0.34,1000,0.97,0.97
1,1024,5000,0.06,0.14,0.19,0.20,0.27,4999,4.88,4.88
1,1024,10000,0.06,0.24,0.32,0.39,0.43,9994,9.75,9.75
1,1024,50000,0.09,0.52,0.71,0.75,1.19,49872,48.70,48.70
2,1024,10,0.08,0.09,0.09,0.16,0.16,10,0.00,0.00
2,1024,100,0.08,0.28,0.28,0.28,0.29,100,0.09,0.09
2,1024,1000,0.06,0.09,0.15,0.32,0.34,1000,0.97,0.97
2,1024,5000,0.07,0.36,0.40,0.41,0.45,4998,4.88,4.88
2,1024,10000,0.06,0.40,0.41,0.43,0.57,9995,9.76,9.75
2,1024,50000,0.07,0.45,0.47,0.51,1.00,49862,48.69,48.69
3,1024,10,0.15,0.16,0.28,0.29,0.30,10,0.00,0.00
3,1024,100,0.06,0.07,0.07,0.08,0.10,100,0.09,0.09
3,1024,1000,0.06,0.08,0.09,0.17,0.38,1000,0.97,0.97
3,1024,5000,0.06,0.25,0.35,0.45,0.59,4999,4.88,4.88
3,1024,10000,0.06,0.28,0.40,0.41,0.50,9994,9.75,9.75
3,1024,50000,0.09,0.31,0.48,0.54,0.86,49874,48.70,48.70
1,4096,10,0.08,0.10,0.10,0.12,0.25,10,0.03,0.03
1,4096,100,0.07,0.08,0.08,0.10,0.15,100,0.39,0.39
1,4096,1000,0.07,0.11,0.14,0.15,0.24,1000,3.90,3.90
1,4096,5000,0.07,0.28,0.41,0.42,0.46,4999,19.52,19.52
1,4096,10000,0.07,0.39,0.56,0.61,0.76,9994,39.03,39.03
2,4096,10,0.09,0.10,0.10,0.13,0.22,10,0.03,0.03
2,4096,100,0.09,0.28,0.28,0.29,0.30,100,0.39,0.39
2,4096,1000,0.07,0.09,0.14,0.20,0.33,1000,3.90,3.90
2,4096,5000,0.07,0.25,0.33,0.37,0.49,4999,19.52,19.52
2,4096,10000,0.07,0.30,0.41,0.44,0.58,9995,39.04,39.04
3,4096,10,0.09,0.10,0.10,0.13,0.20,10,0.03,0.03
3,4096,100,0.08,0.09,0.09,0.16,0.16,100,0.39,0.39
3,4096,1000,0.07,0.09,0.10,0.14,0.17,1000,3.90,3.90
3,4096,5000,0.07,0.28,0.40,0.47,0.62,4999,19.52,19.52
3,4096,10000,0.07,0.41,0.49,0.67,0.81,9994,39.03,39.03
1,16384,10,0.17,0.37,0.37,0.40,0.57,10,0.15,0.15
1,16384,100,0.16,0.41,0.41,0.43,0.54,100,1.56,1.56
1,16384,1000,0.10,0.29,0.41,0.47,0.58,1000,15.62,15.62
1,16384,5000,0.15,0.49,0.51,0.63,2.05,4998,78.09,78.09
2,16384,10,0.23,0.24,0.25,0.28,0.38,10,0.15,0.15
2,16384,100,0.10,0.17,0.17,0.18,0.35,100,1.56,1.56
2,16384,1000,0.10,0.31,0.43,0.49,0.59,1000,15.62,15.62
