Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.08,0.10,0.12,0.15,0.18,10,0.00,0.00
1,16,100,0.07,0.08,0.08,0.09,0.11,100,0.00,0.00
1,16,1000,0.06,0.09,0.11,0.13,0.14,1000,0.01,0.01
1,16,5000,0.06,0.19,0.32,0.33,0.33,4999,0.07,0.07
1,16,10000,0.06,0.16,0.19,0.20,0.21,9994,0.15,0.15
1,16,50000,0.07,0.27,0.39,0.41,0.42,49870,0.76,0.76
1,16,100000,0.08,0.35,0.36,0.53,0.65,99475,1.51,1.51
1,16,250000,0.16,0.61,0.66,0.71,5.45,246646,3.76,3.76
1,16,500000,0.14,1.01,1.13,3.06,21.81,486684,7.42,7.42
2,16,10,0.08,0.10,0.15,0.15,0.16,10,0.00,0.00
2,16,100,0.07,0.08,0.09,0.09,0.10,100,0.00,0.00
2,16,1000,0.06,0.08,0.15,0.34,0.34,1000,0.01,0.01
2,16,5000,0.06,0.15,0.21,0.40,0.41,4999,0.07,0.07
2,16,10000,0.07,0.20,0.21,0.27,0.27,9995,0.15,0.15
2,16,50000,0.07,0.39,0.40,0.46,0.48,49874,0.76,0.76
2,16,100000,0.10,0.35,0.36,0.39,0.66,99464,1.51,1.51
2,16,250000,0.20,0.63,0.75,0.85,5.52,246660,3.76,3.76
2,16,500000,0.13,0.99,1.11,3.61,21.56,486618,7.42,7.42
3,16,10,0.08,0.10,0.11,0.12,0.16,10,0.00,0.00
3,16,100,0.07,0.08,0.08,0.09,0.10,100,0.00,0.00
3,16,1000,0.07,0.08,0.08,0.34,0.34,1000,0.01,0.01
3,16,5000,0.06,0.12,0.16,0.21,0.27,4998,0.07,0.07
3,16,10000,0.06,0.14,0.17,0.17,0.19,9995,0.15,0.15
3,16,50000,0.07,0.23,0.25,0.27,0.32,49874,0.76,0.76
3,16,100000,0.12,0.56,0.57,0.59,0.87,99477,1.51,1.51
3,16,250000,0.14,0.63,0.71,0.85,5.48,246702,3.76,3.76
3,16,500000,0.13,0.99,1.10,3.57,21.82,486680,7.42,7.42
1,64,10,0.08,0.10,0.11,0.13,0.17,10,0.00,0.00
1,64,100,0.14,0.28,0.28,0.29,0.29,100,0.00,0.00
1,64,1000,0.07,0.08,0.08,0.34,0.34,1000,0.06,0.06
1,64,5000,0.06,0.15,0.21,0.40,0.41,4999,0.30,0.30
1,64,10000,0.06,0.20,0.32,0.33,0.34,9995,0.61,0.61
1,64,50000,0.07,0.24,0.32,0.34,0.43,49868,3.04,3.04
1,64,100000,0.12,0.35,0.37,0.41,0.90,99474,6.07,6.07
1,64,250000,0.09,0.59,0.64,0.71,5.67,246685,15.05,15.05
1,64,500000,0.14,1.00,1.16,3.12,21.13,486782,29.71,29.70
2,64,10,0.08,0.10,0.11,0.13,0.14,10,0.00,0.00
2,64,100,0.07,0.08,0.08,0.09,0.10,100,0.00,0.00
2,64,1000,0.07,0.08,0.09,0.15,0.21,1000,0.06,0.06
2,64,5000,0.07,0.21,0.34,0.34,0.35,4999,0.30,0.30
2,64,10000,0.06,0.14,0.15,0.21,0.22,9994,0.60,0.60
2,64,50000,0.07,0.23,0.24,0.28,0.42,49872,3.04,3.04
2,64,100000,0.12,0.37,0.47,0.48,0.70,99476,6.07,6.07
2,64,250000,0.21,0.76,0.79,0.84,5.66,246715,15.05,15.05
2,64,500000,0.19,1.08,1.17,3.71,21.52,486801,29.71,29.71
3,64,10,0.13,0.33,0.34,0.35,0.36,10,0.00,0.00
3,64,100,0.14,0.28,0.28,0.28,0.28,100,0.00,0.00
3,64,1000,0.06,0.20,0.33,0.33,0.34,1000,0.06,0.06
3,64,5000,0.06,0.15,0.20,0.27,0.27,4999,0.30,0.30
3,64,10000,0.06,0.14,0.18,0.20,0.21,9995,0.61,0.61
