Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.09,0.26,0.34,0.34,0.35,10,0.00,0.00
1,16,100,0.07,0.08,0.09,0.09,0.09,100,0.00,0.00
1,16,1000,0.06,0.13,0.32,0.45,0.46,1000,0.01,0.01
1,16,5000,0.06,0.20,0.26,0.33,0.33,4999,0.07,0.07
1,16,10000,0.06,0.20,0.21,0.27,0.28,9994,0.15,0.15
1,16,50000,0.07,0.28,0.40,0.42,0.66,49869,0.76,0.76
1,16,100000,0.12,0.27,0.35,0.45,0.50,99472,1.51,1.51
1,16,250000,0.21,0.46,0.49,0.57,5.00,246592,3.76,3.76
1,16,500000,0.12,0.72,0.80,1.18,21.74,486513,7.42,7.42
2,16,10,0.07,0.08,0.08,0.09,0.11,10,0.00,0.00
2,16,100,0.07,0.08,0.13,0.14,0.14,100,0.00,0.00
2,16,1000,0.06,0.08,0.09,0.22,0.34,1000,0.01,0.01
2,16,5000,0.06,0.14,0.15,0.27,0.40,4999,0.07,0.07
2,16,10000,0.06,0.21,0.32,0.33,0.33,9995,0.15,0.15
2,16,50000,0.07,0.31,0.32,0.33,0.45,49864,0.76,0.76
2,16,100000,0.12,0.32,0.33,0.39,0.61,99455,1.51,1.51
2,16,250000,0.26,0.60,0.76,0.86,5.01,246786,3.76,3.76
2,16,500000,0.23,0.82,0.97,1.38,21.64,486629,7.42,7.42
3,16,10,0.08,0.34,0.34,0.34,0.36,10,0.00,0.00
3,16,100,0.07,0.08,0.08,0.09,0.09,100,0.00,0.00
3,16,1000,0.06,0.08,0.13,0.15,0.21,1000,0.01,0.01
3,16,5000,0.06,0.19,0.26,0.33,0.34,4999,0.07,0.07
3,16,10000,0.06,0.21,0.26,0.38,0.44,9994,0.15,0.15
3,16,50000,0.07,0.28,0.40,0.41,0.43,49867,0.76,0.76
3,16,100000,0.12,0.28,0.30,0.43,0.54,99479,1.51,1.51
3,16,250000,0.07,0.49,0.54,0.74,5.16,246697,3.76,3.76
3,16,500000,0.21,0.78,0.84,1.45,21.28,486590,7.42,7.42
1,64,10,0.08,0.09,0.15,0.28,0.29,10,0.00,0.00
1,64,100,0.07,0.09,0.09,0.09,0.15,100,0.00,0.00
1,64,1000,0.06,0.07,0.12,0.14,0.32,1000,0.06,0.06
1,64,5000,0.06,0.14,0.20,0.27,0.28,4999,0.30,0.30
1,64,10000,0.06,0.21,0.28,0.39,0.41,9995,0.61,0.61
1,64,50000,0.06,0.42,0.43,0.45,0.56,49867,3.04,3.04
1,64,100000,0.09,0.40,0.47,0.50,0.70,99469,6.07,6.07
1,64,250000,0.17,0.54,0.63,0.66,5.46,246647,15.05,15.05
1,64,500000,0.21,0.79,0.92,1.55,21.58,486617,29.70,29.69
2,64,10,0.07,0.08,0.09,0.09,0.10,10,0.00,0.00
2,64,100,0.07,0.07,0.08,0.08,0.09,100,0.00,0.00
2,64,1000,0.06,0.07,0.08,0.13,0.20,1000,0.06,0.06
2,64,5000,0.06,0.19,0.25,0.32,0.33,4999,0.30,0.30
2,64,10000,0.06,0.19,0.26,0.32,0.33,9995,0.61,0.61
2,64,50000,0.07,0.31,0.32,0.48,0.59,49876,3.04,3.04
2,64,100000,0.10,0.31,0.37,0.51,0.59,99475,6.07,6.07
2,64,250000,0.13,0.53,0.66,0.75,5.07,246698,15.05,15.05
2,64,500000,0.20,0.80,0.88,1.66,22.10,486434,29.68,29.68
3,64,10,0.15,0.28,0.28,0.29,0.29,10,0.00,0.00
3,64,100,0.06,0.08,0.32,0.33,0.33,100,0.00,0.00
3,64,1000,0.06,0.13,0.20,0.33,0.33,1000,0.06,0.06
3,64,5000,0.07,0.15,0.20,0.27,0.27,4999,0.30,0.30
3,64,10000,0.07,0.41,0.44,0.60,0.60,9994,0.60,0.60
3,64,50000,0.07,0.30,0.40,0.41,0.48,49866,3.04,3.04
3,64,100000,0.09,0.35,0.46,0.51,0.71,99495,6.07,6.07
3,64,250000,0.21,0.47,0.55,0.71,5.38,246693,15.05,15.05
3,64,500000,0.27,1.00,1.12,1.68,22.07,486779,29.71,29.70
1,256,10,0.07,0.08,0.09,0.10,0.12,10,0.00,0.00
1,256,100,0.06,0.07,0.13,0.13,0.14,100,0.02,0.02
