Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.08,0.09,0.10,0.12,0.13,10,0.00,0.00
1,16,100,0.07,0.08,0.08,0.09,0.10,100,0.00,0.00
1,16,1000,0.06,0.20,0.32,0.33,0.33,1000,0.01,0.01
1,16,5000,0.06,0.20,0.21,0.34,0.35,4998,0.07,0.07
1,16,10000,0.06,0.19,0.31,0.32,0.33,9995,0.15,0.15
1,16,50000,0.07,0.26,0.28,0.33,0.39,49871,0.76,0.76
1,16,100000,0.09,0.34,0.35,0.39,0.55,99466,1.51,1.51
1,16,250000,0.10,0.60,0.64,0.83,5.72,246624,3.76,3.76
1,16,500000,0.12,0.90,0.96,1.35,21.88,486482,7.42,7.42
2,16,10,0.08,0.09,0.09,0.11,0.12,10,0.00,0.00
2,16,100,0.07,0.08,0.08,0.09,0.10,100,0.00,0.00
2,16,1000,0.06,0.07,0.08,0.13,0.19,1000,0.01,0.01
2,16,5000,0.06,0.14,0.15,0.21,0.21,4999,0.07,0.07
2,16,10000,0.06,0.20,0.21,0.40,0.40,9995,0.15,0.15
2,16,50000,0.07,0.24,0.26,0.30,0.33,49866,0.76,0.76
2,16,100000,0.12,0.55,0.56,0.58,0.77,99479,1.51,1.51
2,16,250000,0.09,0.61,0.65,0.82,5.25,246654,3.76,3.76
2,16,500000,0.09,0.96,1.08,1.55,21.81,486566,7.42,7.42
3,16,10,0.08,0.09,0.10,0.11,0.12,10,0.00,0.00
3,16,100,0.07,0.07,0.07,0.08,0.09,100,0.00,0.00
3,16,1000,0.06,0.08,0.09,0.34,0.34,1000,0.01,0.01
3,16,5000,0.06,0.11,0.15,0.20,0.21,4999,0.07,0.07
3,16,10000,0.06,0.19,0.32,0.33,0.33,9995,0.15,0.15
3,16,50000,0.07,0.23,0.23,0.26,0.29,49869,0.76,0.76
3,16,100000,0.09,0.45,0.46,0.51,0.66,99464,1.51,1.51
3,16,250000,0.17,0.58,0.61,0.79,4.94,246617,3.76,3.76
3,16,500000,0.13,0.92,1.03,1.55,22.03,486490,7.42,7.42
1,64,10,0.08,0.09,0.09,0.11,0.12,10,0.00,0.00
1,64,100,0.07,0.08,0.08,0.09,0.10,100,0.00,0.00
1,64,1000,0.06,0.08,0.08,0.15,0.16,1000,0.06,0.06
1,64,5000,0.06,0.14,0.15,0.21,0.27,4999,0.30,0.30
1,64,10000,0.07,0.14,0.15,0.21,0.28,9995,0.61,0.61
1,64,50000,0.07,0.32,0.32,0.34,0.52,49870,3.04,3.04
1,64,100000,0.13,0.35,0.39,0.59,0.73,99463,6.07,6.07
1,64,250000,0.20,0.62,0.73,0.80,5.57,246654,15.05,15.05
1,64,500000,0.13,0.91,0.98,1.84,22.12,486620,29.70,29.69
2,64,10,0.08,0.09,0.09,0.12,0.13,10,0.00,0.00
2,64,100,0.07,0.07,0.08,0.08,0.10,100,0.00,0.00
2,64,1000,0.06,0.08,0.10,0.13,0.14,1000,0.06,0.06
2,64,5000,0.06,0.14,0.15,0.27,0.34,4999,0.30,0.30
2,64,10000,0.07,0.20,0.21,0.22,0.27,9995,0.61,0.61
2,64,50000,0.07,0.32,0.32,0.34,0.75,49868,3.04,3.04
2,64,100000,0.09,0.34,0.37,0.50,0.60,99482,6.07,6.07
2,64,250000,0.30,0.67,0.76,0.84,5.28,246719,15.05,15.05
2,64,500000,0.21,0.98,1.08,2.25,22.15,486496,29.69,29.69
3,64,10,0.07,0.08,0.09,0.10,0.11,10,0.00,0.00
3,64,100,0.07,0.08,0.08,0.09,0.10,100,0.00,0.00
3,64,1000,0.06,0.07,0.10,0.14,0.14,1000,0.06,0.06
3,64,5000,0.06,0.19,0.31,0.33,0.34,4999,0.30,0.30
3,64,10000,0.06,0.13,0.14,0.16,0.18,9994,0.60,0.60
3,64,50000,0.07,0.21,0.23,0.28,0.37,49873,3.04,3.04
3,64,100000,0.12,0.34,0.44,0.47,0.67,99480,6.07,6.07
3,64,250000,0.10,0.63,0.70,0.80,5.28,246668,15.05,15.05
3,64,500000,0.18,1.00,1.11,2.09,21.94,486576,29.69,29.69
1,256,10,0.08,0.09,0.09,0.11,0.13,10,0.00,0.00
1,256,100,0.07,0.08,0.09,0.09,0.15,100,0.02,0.02
1,256,1000,0.06,0.08,0.14,0.34,0.34,1000,0.24,0.24
1,256,5000,0.06,0.15,0.21,0.27,0.40,4999,1.22,1.22
1,256,10000,0.06,0.18,0.30,0.32,0.34,9995,2.44,2.44
1,256,50000,0.08,0.40,0.41,0.45,0.60,49865,12.17,12.17
1,256,100000,0.11,0.38,0.42,0.56,0.80,99477,24.28,24.28
1,256,250000,0.18,0.64,0.70,0.84,5.26,246617,60.20,60.20
2,256,10,0.08,0.15,0.16,0.16,0.17,10,0.00,0.00
2,256,100,0.07,0.07,0.08,0.09,0.10,100,0.02,0.02
2,256,1000,0.06,0.08,0.09,0.15,0.21,1000,0.24,0.24
2,256,5000,0.06,0.14,0.19,0.20,0.33,4999,1.22,1.22
2,256,10000,0.06,0.14,0.18,0.20,0.22,9995,2.44,2.44
2,256,50000,0.08,0.26,0.30,0.46,0.53,49872,12.17,12.17
2,256,100000,0.14,0.40,0.50,0.55,0.81,99481,24.28,24.28
