Run,Size,RateLimit,Min,Median,P75,P95,P99,PubRate,PubBW,ConBW
1,16,10,0.06,0.07,0.09,0.13,0.14,10,0.00,0.00
1,16,100,0.09,0.28,0.28,0.28,0.28,100,0.00,0.00
1,16,1000,0.04,0.09,0.10,0.15,0.15,1000,0.01,0.01
1,16,5000,0.04,0.14,0.18,0.31,0.31,4999,0.07,0.07
1,16,10000,0.04,0.17,0.18,0.30,0.31,9995,0.15,0.15
1,16,50000,0.07,0.21,0.22,0.25,0.28,49871,0.76,0.76
1,16,100000,0.07,0.33,0.34,0.38,0.62,99473,1.51,1.51
1,16,250000,0.14,0.56,0.61,0.69,5.52,246614,3.76,3.76
1,16,500000,0.18,0.94,1.05,3.30,21.65,486661,7.42,7.42
2,16,10,0.06,0.07,0.10,0.13,0.14,10,0.00,0.00
2,16,100,0.05,0.12,0.31,0.32,0.32,100,0.00,0.00
2,16,1000,0.04,0.09,0.09,0.15,0.15,1000,0.01,0.01
2,16,5000,0.04,0.14,0.15,0.21,0.34,4999,0.07,0.07
2,16,10000,0.04,0.17,0.19,0.31,0.32,9995,0.15,0.15
2,16,50000,0.07,0.21,0.26,0.32,0.33,49872,0.76,0.76
2,16,100000,0.10,0.32,0.33,0.37,0.60,99471,1.51,1.51
2,16,250000,0.07,0.55,0.60,0.78,5.65,246645,3.76,3.76
2,16,500000,0.06,0.98,1.10,3.53,21.62,486700,7.42,7.42
3,16,10,0.14,0.16,0.28,0.29,0.29,10,0.00,0.00
3,16,100,0.05,0.10,0.31,0.32,0.32,100,0.00,0.00
3,16,1000,0.07,0.08,0.08,0.09,0.09,1000,0.01,0.01
3,16,5000,0.04,0.17,0.30,0.31,0.32,4998,0.07,0.07
3,16,10000,0.07,0.33,0.34,0.40,0.41,9995,0.15,0.15
3,16,50000,0.07,0.27,0.40,0.41,0.43,49866,0.76,0.76
3,16,100000,0.09,0.33,0.34,0.38,0.57,99474,1.51,1.51
3,16,250000,0.11,0.61,0.71,0.83,5.17,246645,3.76,3.76
3,16,500000,0.14,0.92,1.05,2.59,21.64,486599,7.42,7.42
1,64,10,0.06,0.12,0.13,0.14,0.15,10,0.00,0.00
1,64,100,0.05,0.06,0.06,0.07,0.09,100,0.00,0.00
1,64,1000,0.04,0.09,0.10,0.15,0.21,1000,0.06,0.06
1,64,5000,0.04,0.13,0.17,0.30,0.31,4999,0.30,0.30
1,64,10000,0.04,0.11,0.12,0.17,0.19,9995,0.61,0.61
1,64,50000,0.07,0.20,0.22,0.25,0.39,49869,3.04,3.04
1,64,100000,0.12,0.31,0.33,0.37,0.59,99473,6.07,6.07
1,64,250000,0.11,0.55,0.59,0.81,5.33,246669,15.05,15.05
1,64,500000,0.16,0.93,1.01,3.35,21.45,486732,29.70,29.70
2,64,10,0.06,0.07,0.09,0.11,0.14,10,0.00,0.00
2,64,100,0.05,0.06,0.06,0.07,0.08,100,0.00,0.00
2,64,1000,0.04,0.12,0.30,0.31,0.32,1000,0.06,0.06
2,64,5000,0.04,0.12,0.18,0.31,0.32,4998,0.30,0.30
2,64,10000,0.05,0.14,0.20,0.33,0.34,9995,0.61,0.61
2,64,50000,0.06,0.22,0.23,0.27,0.41,49874,3.04,3.04
2,64,100000,0.09,0.33,0.35,0.47,0.62,99473,6.07,6.07
2,64,250000,0.19,0.60,0.68,0.81,5.00,246711,15.05,15.05
2,64,500000,0.24,1.01,1.10,3.94,21.79,486647,29.70,29.69
3,64,10,0.07,0.09,0.10,0.16,0.17,10,0.00,0.00
3,64,100,0.05,0.06,0.12,0.12,0.12,100,0.00,0.00
3,64,1000,0.05,0.08,0.08,0.09,0.09,1000,0.06,0.06
3,64,5000,0.05,0.14,0.14,0.21,0.22,4999,0.30,0.30
3,64,10000,0.04,0.17,0.18,0.31,0.32,9995,0.61,0.61
3,64,50000,0.07,0.27,0.27,0.30,0.45,49871,3.04,3.04
3,64,100000,0.13,0.45,0.47,0.49,0.78,99474,6.07,6.07
3,64,250000,0.22,0.57,0.63,0.70,5.25,246666,15.05,15.05
3,64,500000,0.25,1.00,1.10,3.03,21.90,486677,29.70,29.70
1,256,10,0.06,0.10,0.13,0.14,0.15,10,0.00,0.00
1,256,100,0.05,0.08,0.08,0.09,0.10,100,0.02,0.02
1,256,1000,0.04,0.09,0.09,0.10,0.11,1000,0.24,0.24
1,256,5000,0.05,0.14,0.15,0.21,0.21,4999,1.22,1.22
1,256,10000,0.04,0.12,0.13,0.15,0.18,9995,2.44,2.44
1,256,50000,0.06,0.30,0.31,0.37,0.54,49870,12.17,12.17
1,256,100000,0.10,0.54,0.56,0.61,1.40,99474,24.28,24.28
1,256,250000,0.16,0.68,0.73,0.89,5.87,246640,60.21,60.21
2,256,10,0.07,0.09,0.13,0.16,0.18,10,0.00,0.00
2,256,100,0.05,0.13,0.31,0.31,0.32,100,0.02,0.02
2,256,1000,0.04,0.11,0.18,0.31,0.32,1000,0.24,0.24
2,256,5000,0.05,0.14,0.14,0.20,0.21,4998,1.22,1.22
2,256,10000,0.04,0.12,0.16,0.18,0.20,9995,2.44,2.44
2,256,50000,0.07,0.30,0.31,0.36,0.51,49860,12.17,12.17
2,256,100000,0.08,0.50,0.55,0.59,1.36,99475,24.28,24.28
2,256,250000,0.15,0.75,0.85,0.97,6.36,246689,60.22,60.22
3,256,10,0.06,0.08,0.09,0.11,0.12,10,0.00,0.00
3,256,100,0.05,0.15,0.31,0.31,0.32,100,0.02,0.02
3,256,1000,0.04,0.09,0.10,0.15,0.34,1000,0.24,0.24
3,256,5000,0.04,0.11,0.14,0.15,0.17,4998,1.22,1.22
3,256,10000,0.05,0.14,0.19,0.26,0.28,9995,2.44,2.44
3,256,50000,0.08,0.29,0.40,0.47,0.58,49875,12.17,12.17
3,256,100000,0.14,0.40,0.50,0.55,1.23,99485,24.28,24.28
3,256,250000,0.10,0.66,0.71,0.89,5.71,246694,60.22,60.22
1,512,10,0.07,0.19,0.20,0.33,0.33,10,0.00,0.00
1,512,100,0.05,0.06,0.07,0.08,0.10,100,0.04,0.04
1,512,1000,0.07,0.08,0.09,0.09,0.34,1000,0.48,0.48
1,512,5000,0.05,0.12,0.18,0.31,0.32,4999,2.44,2.44
1,512,10000,0.06,0.15,0.20,0.21,0.31,9995,4.88,4.88
1,512,50000,0.09,0.32,0.37,0.47,0.61,49867,24.34,24.34
1,512,100000,0.09,0.46,0.54,0.62,1.34,99469,48.56,48.56
2,512,10,0.06,0.09,0.10,0.16,0.17,10,0.00,0.00
2,512,100,0.05,0.06,0.06,0.08,0.09,100,0.04,0.04
2,512,1000,0.05,0.09,0.21,0.34,0.35,1000,0.48,0.48
2,512,5000,0.04,0.12,0.17,0.19,0.21,4999,2.44,2.44
2,512,10000,0.05,0.15,0.33,0.40,0.41,9994,4.87,4.87
2,512,50000,0.09,0.31,0.34,0.53,0.61,49870,24.35,24.35
2,512,100000,0.10,0.47,0.54,0.63,1.39,99476,48.57,48.57
3,512,10,0.08,0.15,0.16,0.16,0.17,10,0.00,0.00
3,512,100,0.05,0.06,0.07,0.08,0.09,100,0.04,0.04
3,512,1000,0.04,0.09,0.10,0.12,0.17,1000,0.48,0.48
3,512,5000,0.05,0.19,0.31,0.32,0.34,4999,2.44,2.44
3,512,10000,0.04,0.17,0.18,0.20,0.34,9995,4.88,4.88
3,512,50000,0.09,0.33,0.45,0.49,0.67,49871,24.35,24.35
3,512,100000,0.06,0.43,0.49,0.65,1.35,99490,48.57,48.57
1,1024,10,0.13,0.20,0.20,0.22,0.22,10,0.00,0.00
1,1024,100,0.05,0.06,0.07,0.08,0.10,100,0.09,0.09
1,1024,1000,0.05,0.06,0.07,0.08,0.11,1000,0.97,0.97
1,1024,5000,0.05,0.15,0.17,0.22,0.29,4999,4.88,4.88
1,1024,10000,0.05,0.17,0.21,0.38,0.41,9995,9.76,9.76
1,1024,50000,0.09,0.55,0.57,0.62,1.20,49862,48.69,48.69
2,1024,10,0.06,0.08,0.09,0.12,0.14,10,0.00,0.00
2,1024,100,0.05,0.17,0.31,0.31,0.32,100,0.09,0.09
2,1024,1000,0.05,0.10,0.15,0.34,0.35,1000,0.97,0.97
2,1024,5000,0.06,0.15,0.34,0.40,0.41,4999,4.88,4.88
2,1024,10000,0.05,0.17,0.20,0.32,0.35,9993,9.75,9.75
2,1024,50000,0.08,0.54,0.57,0.61,1.19,49866,48.69,48.69
3,1024,10,0.06,0.11,0.13,0.15,0.16,10,0.00,0.00
3,1024,100,0.05,0.06,0.07,0.08,0.10,100,0.09,0.09
3,1024,1000,0.05,0.07,0.10,0.12,0.31,1000,0.97,0.97
3,1024,5000,0.05,0.14,0.15,0.21,0.27,4998,4.88,4.88
3,1024,10000,0.05,0.16,0.20,0.40,0.42,9995,9.76,9.76
3,1024,50000,0.11,0.39,0.48,0.56,1.14,49870,48.70,48.70
1,4096,10,0.09,0.19,0.29,0.30,0.34,10,0.03,0.03
1,4096,100,0.07,0.09,0.09,0.11,0.13,100,0.39,0.39
1,4096,1000,0.06,0.09,0.15,0.34,0.35,1000,3.90,3.90
1,4096,5000,0.06,0.21,0.28,0.41,0.46,4998,19.52,19.52
1,4096,10000,0.06,0.33,0.34,0.47,0.54,9995,39.04,39.04
2,4096,10,0.14,0.21,0.33,0.35,0.36,10,0.03,0.03
2,4096,100,0.06,0.07,0.08,0.11,0.13,100,0.39,0.39
2,4096,1000,0.08,0.09,0.09,0.35,0.35,1000,3.90,3.90
2,4096,5000,0.06,0.21,0.34,0.42,0.53,4998,19.52,19.52
2,4096,10000,0.06,0.31,0.42,0.48,0.62,9994,39.03,39.03
3,4096,10,0.08,0.14,0.14,0.20,0.21,10,0.03,0.03
3,4096,100,0.09,0.28,0.28,0.29,0.31,100,0.39,0.39
3,4096,1000,0.07,0.09,0.09,0.22,0.26,1000,3.90,3.90
3,4096,5000,0.06,0.20,0.23,0.34,0.41,4998,19.52,19.52
3,4096,10000,0.06,0.33,0.34,0.49,0.57,9995,39.04,39.04
1,16384,10,0.17,0.34,0.42,0.46,0.48,10,0.15,0.15
1,16384,100,0.13,0.19,0.20,0.22,0.34,100,1.56,1.56
1,16384,1000,0.09,0.17,0.22,0.36,0.43,1000,15.62,15.62
1,16384,5000,0.11,0.48,0.50,0.65,1.26,4999,78.10,78.09
2,16384,10,0.12,0.16,0.21,0.23,0.29,10,0.15,0.15
2,16384,100,0.10,0.17,0.17,0.19,0.31,100,1.56,1.56
2,16384,1000,0.09,0.18,0.22,0.36,0.43,1000,15.62,15.62
2,16384,5000,0.12,0.47,0.52,0.64,1.27,4999,78.10,78.09
3,16384,10,0.36,0.37,0.37,0.41,0.45,10,0.15,0.15
3,16384,100,0.12,0.35,0.36,0.40,0.44,100,1.56,1.56
3,16384,1000,0.09,0.27,0.38,0.42,0.47,1000,15.62,15.62
3,16384,5000,0.12,0.48,0.53,0.65,1.26,4999,78.10,78.09
1,65536,10,0.34,0.49,0.54,0.60,0.80,10,0.62,0.62
1,65536,100,0.22,0.31,0.33,0.39,0.48,100,6.25,6.25
1,65536,1000,0.20,0.40,0.43,0.58,1.33,1000,62.50,62.50
2,65536,10,0.31,0.35,0.38,0.48,0.61,10,0.62,0.62
2,65536,100,0.22,0.30,0.33,0.39,0.53,100,6.25,6.25
2,65536,1000,0.20,0.44,0.48,0.62,1.23,1000,62.50,62.50
3,65536,10,0.31,0.36,0.40,1.14,1.30,10,0.62,0.62
3,65536,100,0.34,0.40,0.41,0.56,0.65,100,6.25,6.25
3,65536,1000,0.26,0.47,0.48,0.63,1.22,1000,62.50,62.50
